#"Step","Potential Energy (kJ/mole)","Temperature (K)","Harmonic Bond Energy (kJ/mol)","Harmonic Angle Energy (kJ/mol)","Periodic Torsion Energy (kJ/mol)","LJ 12-10 Contact Energy (kJ/mol)","Double Gaussian Contact Energy (kJ/mol)","LJ 12 Repulsion Energy (kJ/mol)"
5516000,-273.9458351135254,123.12240835663268,116.43092346191406,97.11199951171875,51.94997787475586,-399.6027717590332,-139.88662719726562,0.050668008625507355
5518000,-277.26701736450195,128.7385412406451,98.64136505126953,105.4041748046875,52.22564697265625,-394.33325576782227,-139.22378540039062,0.018854660913348198
5520000,-252.22107696533203,118.30430046272741,122.34392547607422,99.85367584228516,49.19444274902344,-381.8398971557617,-141.81813049316406,0.04489053413271904
5522000,-273.9179172515869,123.91995310474098,101.09749603271484,108.32273864746094,54.15117645263672,-397.3791904449463,-140.16189575195312,0.05174846574664116
5524000,-273.62810134887695,129.82293910840636,123.4590835571289,88.70669555664062,53.133399963378906,-396.75297927856445,-142.1998291015625,0.025531936436891556
5526000,-312.77088165283203,137.30239951366582,102.38558959960938,83.93709564208984,40.364105224609375,-402.6296157836914,-136.855224609375,0.02716180682182312
5528000,-272.04205322265625,130.76134340851388,101.91612243652344,84.32472229003906,57.75043487548828,-376.58018493652344,-139.56826782226562,0.11514180898666382
5530000,-311.78742027282715,130.62025516984855,97.05463409423828,82.8157958984375,39.03517150878906,-392.3980770111084,-138.3808135986328,0.0858629122376442
5532000,-279.0787887573242,117.47545994436,114.43488311767578,92.74887084960938,49.507835388183594,-398.2992172241211,-137.50628662109375,0.03514828532934189
5534000,-282.61796379089355,121.75896701886663,98.02595520019531,94.43396759033203,49.77801513671875,-383.3186321258545,-141.55845642089844,0.021208876743912697
5536000,-295.0095024108887,130.33996535751336,99.20073699951172,94.75929260253906,45.134315490722656,-391.4499320983887,-142.68194580078125,0.028072122484445572
5538000,-335.9701805114746,110.75837227795893,81.65825653076172,81.30599975585938,41.809486389160156,-400.590633392334,-140.1821746826172,0.02888631820678711
5540000,-259.373291015625,123.43059794223501,127.98050689697266,92.15743255615234,51.525962829589844,-394.2772674560547,-136.8453826904297,0.08546541631221771
5542000,-264.88440132141113,124.32978247910225,130.83053588867188,103.12501525878906,43.352352142333984,-398.72606086730957,-143.48667907714844,0.020433688536286354
5544000,-286.1947841644287,130.30515924692924,102.90850067138672,97.4338150024414,45.77810287475586,-396.5016689300537,-135.86752319335938,0.0539974719285965
5546000,-320.50928497314453,119.80390184150384,92.82125854492188,99.81643676757812,40.032657623291016,-410.5386428833008,-142.6654815673828,0.02447829768061638
5548000,-269.8325729370117,118.79237497990309,116.046630859375,105.47459411621094,44.431365966796875,-390.95442962646484,-144.86013793945312,0.02940336987376213
5550000,-259.9605407714844,121.46973555788598,126.95442962646484,100.11412048339844,48.79618453979492,-395.57069396972656,-140.287841796875,0.03323373943567276
5552000,-313.2330913543701,126.18096673837809,109.7094955444336,95.54124450683594,38.024818420410156,-413.21154594421387,-143.32765197753906,0.030552111566066742
5554000,-274.0186309814453,124.95270208895806,112.30892181396484,103.0633544921875,39.41314697265625,-389.66094970703125,-139.17335510253906,0.030239038169384003
5556000,-266.8696937561035,120.85688959567292,118.11460876464844,83.37026977539062,50.892112731933594,-380.2522621154785,-139.0428009033203,0.04840107262134552
5558000,-269.19382095336914,123.81327077499401,119.39199829101562,87.0385513305664,43.12099838256836,-377.85527420043945,-140.92283630371094,0.03272310644388199
5560000,-309.8682441711426,131.31405621186957,106.4629135131836,85.03558349609375,42.55426788330078,-398.0965461730957,-145.8727264404297,0.048245254904031754
5562000,-309.6151809692383,120.51990835880554,106.75009155273438,82.28742980957031,45.48499298095703,-400.3941421508789,-143.79360961914062,0.05007241293787956
5564000,-300.3330268859863,123.25638443998156,108.46990966796875,87.93375396728516,44.42389678955078,-401.5558967590332,-139.64564514160156,0.040973879396915436
5566000,-308.89002227783203,114.17037733653267,112.63182067871094,80.48361206054688,37.337005615234375,-406.4239273071289,-132.93386840820312,0.015301520936191082
5568000,-350.7355308532715,126.5032891599469,113.26312255859375,64.74913024902344,35.380096435546875,-422.4618797302246,-141.6869354248047,0.020940031856298447
5570000,-327.4953365325928,125.37343981729346,105.39895629882812,71.49327087402344,51.73175048828125,-413.084264755249,-143.0537109375,0.018655896186828613
5572000,-288.3756504058838,118.81496922251615,98.40568542480469,103.91768646240234,40.26356887817383,-390.9168186187744,-140.08766174316406,0.0418982207775116
5574000,-313.7232894897461,128.74814608062232,109.63978576660156,83.511962890625,34.20991134643555,-398.93016815185547,-142.17015075683594,0.0153603944927454
5576000,-319.00371170043945,127.36163025824432,110.86080932617188,82.7291259765625,39.08035659790039,-406.9969673156738,-144.71681213378906,0.03976953402161598
5578000,-297.69875717163086,115.33130519711239,99.43741607666016,103.5177230834961,41.34843444824219,-401.52135848999023,-140.5346221923828,0.053653012961149216
5580000,-295.89196014404297,134.15596828046216,122.09051513671875,92.13790893554688,42.166099548339844,-407.9296188354492,-144.38775634765625,0.03088907152414322
5582000,-326.91508865356445,134.4867521086776,100.05157470703125,88.92984008789062,46.883480072021484,-422.1916389465332,-140.61695861816406,0.028633590787649155
5584000,-284.2267894744873,134.46790832738895,106.54248809814453,95.89759063720703,46.98759841918945,-401.51246452331543,-132.16604614257812,0.024042677134275436
5586000,-286.32945251464844,126.91533679496955,114.193115234375,99.2318115234375,38.70841979980469,-399.6892547607422,-138.80055236816406,0.027022117748856544
5588000,-333.1522979736328,121.35900547414862,104.50685119628906,81.66886901855469,34.68331527709961,-409.1130828857422,-144.923095703125,0.024858832359313965
5590000,-332.01337814331055,117.75275396136895,107.77520751953125,77.93775939941406,34.01321029663086,-409.2009391784668,-142.56820678710938,0.029620859771966934
5592000,-294.4596920013428,134.6122667853799,110.86162567138672,89.51415252685547,40.54188919067383,-394.7613887786865,-140.74612426757812,0.13015252351760864
5594000,-241.1643409729004,133.33112977875194,136.47332763671875,98.86764526367188,43.50306701660156,-381.42306900024414,-138.61521911621094,0.029940474778413773
5596000,-272.5645446777344,132.763060665766,125.43612670898438,82.16900634765625,41.27897644042969,-387.60594177246094,-133.88275146484375,0.040042050182819366
5598000,-304.4825744628906,134.94646947925384,103.27323913574219,70.006591796875,51.1029052734375,-392.2806701660156,-136.6016082763672,0.01696162112057209
5600000,-264.17916107177734,136.96138195714136,100.2838363647461,88.34657287597656,52.26057052612305,-371.36124420166016,-133.7344207763672,0.025539018213748932
5602000,-278.65861320495605,126.22239332794649,117.51792907714844,100.01057434082031,34.61582565307617,-390.3562297821045,-140.48536682128906,0.038655463606119156
5604000,-277.6459503173828,130.09785478408762,105.05493927001953,84.8688735961914,42.96394348144531,-378.2095489501953,-132.33969116210938,0.01554129272699356
5606000,-307.482723236084,118.72407770706506,112.95379638671875,94.35718536376953,38.083099365234375,-409.82961654663086,-143.07968139648438,0.032504670321941376
5608000,-269.6819267272949,129.6157718575644,128.78305053710938,84.32313537597656,48.17865753173828,-391.103572845459,-139.8925323486328,0.029322801157832146
5610000,-308.1538619995117,131.84982333326545,104.79056549072266,79.29428100585938,40.78517150878906,-390.1993942260742,-142.87893676757812,0.05447673052549362
5612000,-297.7273769378662,128.5287440931427,95.30841064453125,82.10505676269531,45.57179641723633,-379.8433437347412,-140.90798950195312,0.03870705887675285
5614000,-278.0217590332031,132.4582785114889,95.22984313964844,88.05201721191406,55.37547302246094,-376.77296447753906,-139.95335388183594,0.04722435772418976
5616000,-248.0463638305664,124.73898296513165,124.64523315429688,96.17866516113281,53.740440368652344,-384.3223342895508,-138.308837890625,0.020483192056417465
5618000,-279.6731719970703,126.46288022604274,102.48966979980469,93.24557495117188,51.499427795410156,-385.8263397216797,-141.14773559570312,0.06621310114860535
5620000,-292.7562885284424,132.3538487454033,115.18939208984375,79.15104675292969,44.53997802734375,-398.3083209991455,-133.3519287109375,0.023526765406131744
5622000,-283.4549789428711,133.03038394413196,107.21147155761719,93.85626220703125,59.33292007446289,-402.29686737060547,-141.59033203125,0.03156666085124016
5624000,-262.34795570373535,127.80852974118434,114.69403076171875,102.43152618408203,54.68738555908203,-392.1895236968994,-142.13336181640625,0.16199195384979248
5626000,-296.8318786621094,132.07892163538872,107.01760864257812,75.97335815429688,45.92951202392578,-386.4805603027344,-139.33511352539062,0.06332210451364517
5628000,-298.75222396850586,129.93425234314233,107.0958480834961,90.2765884399414,46.50224304199219,-399.663875579834,-142.98953247070312,0.026504475623369217
5630000,-234.0424919128418,108.55662279384792,126.76838684082031,116.80950927734375,55.74938201904297,-395.1992301940918,-138.26084899902344,0.0903063714504242
5632000,-300.95290756225586,126.3766767872472,119.44073486328125,88.55677032470703,45.63560485839844,-410.29272079467773,-144.32354736328125,0.030247248709201813
5634000,-324.86167907714844,128.4972310705508,103.20135498046875,86.22409057617188,47.969505310058594,-417.5874481201172,-144.70120239257812,0.032022688537836075
5636000,-296.2972412109375,115.34616983041046,109.36270904541016,93.98574829101562,48.945980072021484,-403.3344421386719,-145.28610229492188,0.02884904481470585
5638000,-307.2593193054199,119.0071917997269,117.18638610839844,82.56565856933594,41.1905517578125,-407.7512016296387,-140.477783203125,0.027054624632000923
5640000,-309.49419593811035,126.32530232770239,95.87757110595703,78.09764099121094,43.94403076171875,-393.87993812561035,-133.57855224609375,0.045046743005514145
5642000,-312.1328868865967,113.81579866070702,91.36273956298828,90.48239135742188,38.887916564941406,-391.2244396209717,-141.66744995117188,0.025965780019760132
5644000,-337.0243434906006,118.28083721078306,95.1614990234375,74.34060668945312,42.09382629394531,-407.89064598083496,-140.74853515625,0.01890765316784382
5646000,-338.35575675964355,130.05890944484665,96.648193359375,80.2286376953125,41.640907287597656,-414.54960441589355,-142.35447692871094,0.030625395476818085
5648000,-300.81036376953125,135.16859283806033,108.40342712402344,79.32847595214844,54.67642593383789,-409.3598937988281,-133.9291534423828,0.07033015787601471
5650000,-268.22701835632324,126.4281884587917,112.18916320800781,98.18763732910156,48.74562072753906,-391.12704277038574,-136.26980590820312,0.04742281883955002
5652000,-278.46699714660645,131.262578843325,102.85869598388672,80.21586608886719,48.36125183105469,-367.1203784942627,-142.8135223388672,0.031099792569875717
5654000,-320.10277557373047,125.32793117073473,108.4881591796875,82.46875,40.08890914916992,-409.0917282104492,-142.07650756835938,0.019655965268611908
5656000,-332.92332649230957,126.1381108571464,89.3896255493164,91.26309204101562,36.00830841064453,-410.98481941223145,-138.6484375,0.04889314994215965
5658000,-304.3723945617676,121.48805335984252,106.35942077636719,72.62589263916016,42.815513610839844,-389.1747627258301,-137.03250122070312,0.03402392566204071
5660000,-306.1931629180908,122.84166117096525,105.72614288330078,78.53856658935547,45.24152374267578,-397.5715808868408,-138.14724731445312,0.019459741190075874
5662000,-277.21038818359375,122.48205138848486,120.72853088378906,78.80711364746094,48.9307861328125,-383.94151306152344,-141.7683868408203,0.033075977116823196
5664000,-313.85791015625,140.07527107775553,115.66211700439453,87.79953002929688,36.87923049926758,-415.6787414550781,-138.54257202148438,0.022513840347528458
5666000,-281.6376152038574,126.14268459046887,117.17464447021484,98.42463684082031,41.21309280395508,-401.47277450561523,-137.02825927734375,0.051055908203125
5668000,-307.9673137664795,117.12089270286766,91.99313354492188,85.51874542236328,44.383079528808594,-386.1372356414795,-143.75332641601562,0.02831868641078472
5670000,-322.26305961608887,116.68633086556507,97.91526794433594,94.9574966430664,40.156982421875,-414.91183280944824,-140.4490966796875,0.06811795383691788
5672000,-305.21893310546875,116.86590707013913,108.47758483886719,82.15252685546875,36.85639190673828,-392.5674743652344,-140.15701293945312,0.019060464575886726
5674000,-340.60503578186035,127.61086442131983,88.25016021728516,84.39434051513672,39.29127502441406,-407.62407875061035,-144.935791015625,0.019101258367300034
5676000,-269.2026481628418,123.51132433537687,105.28211975097656,97.7127685546875,44.663169860839844,-378.1505241394043,-138.72882080078125,0.018628042191267014
5678000,-277.7979927062988,130.2005350971774,113.71183013916016,88.922607421875,53.66899871826172,-393.7946662902832,-140.33477783203125,0.028002802282571793
5680000,-328.5729446411133,131.17779326185945,99.65263366699219,83.99574279785156,32.51774597167969,-403.49170684814453,-141.2734832763672,0.02612149715423584
5682000,-288.6199245452881,122.94707428971522,102.54090118408203,82.85596466064453,53.28071212768555,-391.82921409606934,-135.50221252441406,0.03389427065849304
5684000,-296.79870223999023,116.967432515565,113.82256317138672,77.96711730957031,51.361297607421875,-398.62856674194336,-141.37432861328125,0.05318169295787811
5686000,-312.2345542907715,126.23757812257713,106.54484558105469,84.15127563476562,41.29603576660156,-404.43090438842773,-139.8140106201172,0.018226968124508858
5688000,-278.6783199310303,126.27734673381613,116.82891845703125,94.672119140625,47.20296859741211,-401.5752010345459,-135.8340301513672,0.02691398188471794
5690000,-318.2117805480957,131.4035641729906,105.82245635986328,85.31993103027344,37.80988311767578,-406.6623420715332,-140.5441436767578,0.04242682829499245
5692000,-298.2722587585449,115.78556839070158,118.2650146484375,84.25004577636719,37.616363525390625,-396.5878715515137,-141.83126831054688,0.015426645055413246
